user,topic,grade,days_since_last,response_time_ms,reviewed_at
synth_user_001,calculus,1,0.642,6023,2026-04-06 10:31:42.165268+00:00
synth_user_001,calculus,1,0.666,14527,2026-04-07 02:31:11.095751+00:00
synth_user_001,calculus,1,0.605,7067,2026-04-07 17:03:05.459195+00:00
synth_user_001,calculus,3,0.618,4564,2026-04-08 07:52:34.941489+00:00
synth_user_001,calculus,4,0.643,5900,2026-04-08 23:18:51.115281+00:00
synth_user_001,calculus,0,1.517,11850,2026-04-10 11:43:18.715664+00:00
synth_user_001,calculus,1,0.76,11740,2026-04-11 05:58:01.308733+00:00
synth_user_001,calculus,1,0.551,2423,2026-04-11 19:11:28.416219+00:00
synth_user_001,calculus,0,0.605,2688,2026-04-12 09:43:22.279618+00:00
synth_user_001,calculus,1,0.541,12000,2026-04-12 22:42:48.246073+00:00
synth_user_001,calculus,1,2.303,12982,2026-03-25 15:32:12.710713+00:00
synth_user_001,calculus,1,0.817,7819,2026-03-26 11:09:06.868424+00:00
synth_user_001,calculus,1,0.561,14078,2026-03-27 00:37:20.531592+00:00
synth_user_001,calculus,1,0.569,5875,2026-03-27 14:16:47.289627+00:00
synth_user_001,calculus,1,0.692,8508,2026-03-28 06:52:58.326043+00:00
synth_user_001,calculus,1,0.386,8909,2026-03-28 16:09:21.269275+00:00
synth_user_001,calculus,1,0.516,5549,2026-03-29 04:32:38.342547+00:00
synth_user_001,calculus,1,0.639,9975,2026-03-29 19:53:14.902106+00:00
synth_user_001,calculus,1,0.379,1487,2026-03-30 04:59:18.802522+00:00
synth_user_001,calculus,5,0.724,7198,2026-03-30 22:21:37.984051+00:00
synth_user_001,calculus,4,0.646,7387,2026-03-31 13:52:25.274339+00:00
synth_user_001,calculus,1,1.707,6684,2026-04-02 06:49:55.852881+00:00
synth_user_001,calculus,1,0.997,11207,2026-04-03 06:45:03.475285+00:00
synth_user_001,calculus,5,0.702,2586,2026-04-03 23:36:20.268908+00:00
synth_user_001,calculus,2,1.228,5388,2026-04-05 05:04:39.092149+00:00
synth_user_001,calculus,1,1.561,4262,2026-04-06 18:32:23.479209+00:00
synth_user_001,calculus,3,0.623,12378,2026-04-07 09:29:43.573958+00:00
synth_user_001,calculus,4,2.22,14979,2026-04-09 14:46:09.630660+00:00
synth_user_001,calculus,2,5.048,7814,2026-04-14 15:55:30.623637+00:00
synth_user_001,calculus,0,8.825,7090,2026-04-23 11:43:55.243178+00:00
synth_user_001,calculus,0,1.308,9938,2026-04-27 03:37:48.470133+00:00
synth_user_001,calculus,1,0.897,5444,2026-04-28 01:09:50.213769+00:00
synth_user_001,calculus,1,0.701,5008,2026-04-28 17:58:33.701383+00:00
synth_user_001,calculus,1,0.374,10756,2026-04-29 02:57:40.397321+00:00
synth_user_001,calculus,3,1.844,6744,2026-04-02 13:29:44.376960+00:00
synth_user_001,calculus,1,4.586,6667,2026-04-07 03:34:06.306045+00:00
synth_user_001,calculus,0,1.257,14549,2026-04-08 09:44:03.980107+00:00
synth_user_001,calculus,1,0.836,7324,2026-04-09 05:48:02.069159+00:00
synth_user_001,calculus,3,0.573,11095,2026-04-09 19:33:01.899522+00:00
synth_user_001,calculus,0,0.65,14088,2026-04-10 11:09:05.466637+00:00
synth_user_001,calculus,4,0.426,14813,2026-04-10 21:22:48.511370+00:00
synth_user_001,calculus,1,0.797,4055,2026-04-11 16:30:50.619616+00:00
synth_user_001,calculus,0,0.609,751,2026-04-12 07:07:22.551670+00:00
synth_user_001,calculus,4,0.435,12858,2026-04-12 17:33:22.628272+00:00
synth_user_001,calculus,4,1.217,4421,2026-04-13 22:45:37.489971+00:00
synth_user_001,calculus,0,2.186,6386,2026-04-16 03:13:44.425912+00:00
synth_user_001,calculus,5,0.919,13653,2026-04-17 01:16:36.951350+00:00
synth_user_001,calculus,1,2.833,6573,2026-04-19 21:16:12.115455+00:00
synth_user_001,calculus,5,1.057,765,2026-04-20 22:37:52.287710+00:00
synth_user_001,calculus,1,2.264,2997,2026-04-23 04:58:36.224300+00:00
synth_user_001,calculus,1,1.771,13960,2026-04-15 01:14:30.240822+00:00
synth_user_001,calculus,1,0.793,12505,2026-04-15 20:16:42.607565+00:00
synth_user_001,calculus,4,0.668,9382,2026-04-16 12:18:36.961341+00:00
synth_user_001,calculus,1,1.484,1717,2026-04-17 23:54:54.929341+00:00
synth_user_001,calculus,1,0.822,14304,2026-04-18 19:38:35.040955+00:00
synth_user_001,calculus,3,0.602,7971,2026-04-19 10:05:52.089908+00:00
synth_user_001,calculus,1,0.858,8416,2026-04-20 06:41:33.902790+00:00
synth_user_001,calculus,4,0.614,774,2026-04-20 21:25:18.769649+00:00
synth_user_001,calculus,5,1.074,13822,2026-04-21 23:11:28.783487+00:00
synth_user_001,calculus,1,1.824,2078,2026-04-23 18:58:34.676038+00:00
synth_user_001,linear_algebra,0,1.63,13524,2026-04-19 05:42:09.929811+00:00
synth_user_001,linear_algebra,1,0.875,11923,2026-04-20 02:41:32.170267+00:00
synth_user_001,linear_algebra,1,0.44,14561,2026-04-20 13:15:37.796918+00:00
synth_user_001,linear_algebra,4,0.61,8298,2026-04-21 03:53:58.149172+00:00
synth_user_001,linear_algebra,3,0.699,7609,2026-04-21 20:40:44.212493+00:00
synth_user_001,linear_algebra,1,2.282,9153,2026-04-24 03:27:18.154212+00:00
synth_user_001,linear_algebra,5,1.602,9786,2026-04-25 17:54:45.083236+00:00
synth_user_001,linear_algebra,4,2.277,3438,2026-04-24 15:08:31.396571+00:00
synth_user_001,linear_algebra,1,5.684,12824,2026-04-30 07:33:52.914013+00:00
synth_user_001,linear_algebra,1,2.765,9739,2026-05-03 01:55:17.326857+00:00
synth_user_001,linear_algebra,0,0.836,5935,2026-05-03 21:59:41.191366+00:00
synth_user_001,linear_algebra,0,2.432,6166,2026-04-20 00:57:40.707310+00:00
synth_user_001,linear_algebra,1,0.745,13099,2026-04-20 18:49:56.640364+00:00
synth_user_001,linear_algebra,1,0.596,10889,2026-04-21 09:07:31.822838+00:00
synth_user_001,linear_algebra,1,0.459,6650,2026-04-21 20:08:58.004947+00:00
synth_user_001,linear_algebra,1,0.523,10635,2026-04-22 08:41:42.669969+00:00
synth_user_001,linear_algebra,2,0.468,6725,2026-04-22 19:55:50.984822+00:00
synth_user_001,linear_algebra,1,1.122,2245,2026-04-23 22:51:38.725566+00:00
synth_user_001,linear_algebra,3,1.803,7853,2026-03-26 16:22:52.884042+00:00
synth_user_001,linear_algebra,0,3.528,9580,2026-03-30 05:03:45.315412+00:00
synth_user_001,linear_algebra,0,0.997,5281,2026-03-31 04:59:14.917883+00:00
synth_user_001,linear_algebra,1,0.633,4477,2026-03-31 20:10:56.372694+00:00
synth_user_001,linear_algebra,3,0.579,5433,2026-04-01 10:04:23.325181+00:00
synth_user_001,linear_algebra,3,0.75,5411,2026-04-02 04:03:43.956601+00:00
synth_user_001,linear_algebra,3,1.582,10740,2026-04-03 18:02:25.613775+00:00
synth_user_001,linear_algebra,1,2.787,610,2026-04-06 12:56:15.176181+00:00
synth_user_001,linear_algebra,1,1.584,5899,2026-04-08 02:57:05.291719+00:00
synth_user_001,linear_algebra,1,0.641,10238,2026-04-08 18:19:30.698865+00:00
synth_user_001,linear_algebra,5,0.404,5647,2026-04-09 04:01:55.160603+00:00
synth_user_001,linear_algebra,0,0.716,10869,2026-04-09 21:13:10.681998+00:00
synth_user_001,linear_algebra,0,0.546,13877,2026-04-10 10:19:59.894732+00:00
synth_user_001,linear_algebra,1,0.664,9439,2026-04-11 02:16:39.442067+00:00
synth_user_001,linear_algebra,0,0.422,12105,2026-04-11 12:24:17.726535+00:00
synth_user_001,linear_algebra,1,0.434,14390,2026-04-11 22:49:03.175113+00:00
synth_user_001,linear_algebra,1,0.668,4465,2026-04-12 14:51:21.075365+00:00
synth_user_001,linear_algebra,1,2.24,10296,2026-04-10 08:32:42.237765+00:00
synth_user_001,linear_algebra,1,0.82,11832,2026-04-11 04:13:51.945082+00:00
synth_user_001,linear_algebra,5,0.517,13808,2026-04-11 16:38:48.417008+00:00
synth_user_001,linear_algebra,0,1.243,11274,2026-04-12 22:29:18.198744+00:00
synth_user_001,linear_algebra,4,0.751,11068,2026-04-13 16:30:36.436303+00:00
synth_user_001,linear_algebra,1,1.562,7552,2026-04-15 06:00:05.428645+00:00
synth_user_001,linear_algebra,3,0.585,9642,2026-04-15 20:03:09.570611+00:00
synth_user_001,linear_algebra,1,1.952,13154,2026-04-17 18:53:50.218547+00:00
synth_user_001,linear_algebra,0,0.997,8409,2026-04-18 18:49:26.230958+00:00
synth_user_001,linear_algebra,1,0.392,12462,2026-04-19 04:13:39.456771+00:00
synth_user_001,linear_algebra,4,0.407,8412,2026-04-19 13:59:15.750882+00:00
synth_user_001,linear_algebra,5,1.743,14412,2026-03-26 14:56:39.150138+00:00
synth_user_001,linear_algebra,5,2.873,12632,2026-03-29 11:53:21.443819+00:00
synth_user_001,linear_algebra,3,6.412,8070,2026-04-04 21:46:53.762709+00:00
synth_user_001,linear_algebra,0,13.066,7580,2026-04-17 23:21:38.090404+00:00
synth_user_001,linear_algebra,1,7.921,7537,2026-04-25 21:27:21.388871+00:00
synth_user_001,linear_algebra,0,3.86,13750,2026-04-29 18:05:31.204902+00:00
synth_user_001,linear_algebra,1,2.809,6493,2026-05-02 13:30:48.241349+00:00
synth_user_001,linear_algebra,0,1.024,9146,2026-05-03 14:05:57.913589+00:00
synth_user_001,machine_learning,0,1.809,10614,2026-04-06 08:46:50.101015+00:00
synth_user_001,machine_learning,1,0.725,10169,2026-04-07 02:11:27.468825+00:00
synth_user_001,machine_learning,3,0.388,3499,2026-04-07 11:30:08.794428+00:00
synth_user_001,machine_learning,3,0.911,9917,2026-04-08 09:22:02.776438+00:00
synth_user_001,machine_learning,4,1.926,11071,2026-04-10 07:35:16.128026+00:00
synth_user_001,machine_learning,3,6.06,3565,2026-04-16 09:01:31.293895+00:00
synth_user_001,machine_learning,0,7.141,657,2026-04-23 12:25:10.306630+00:00
synth_user_001,machine_learning,3,3.851,11199,2026-04-27 08:50:34.239157+00:00
synth_user_001,machine_learning,2,1.659,5285,2026-04-02 06:17:05.401727+00:00
synth_user_001,machine_learning,3,2.497,9767,2026-04-04 18:13:22.540856+00:00
synth_user_001,machine_learning,1,10.15,2371,2026-04-14 21:49:44.083031+00:00
synth_user_001,machine_learning,1,3.031,12899,2026-04-17 22:34:33.614491+00:00
synth_user_001,machine_learning,1,1.236,2177,2026-04-19 04:14:19.022609+00:00
synth_user_001,machine_learning,0,1.299,1028,2026-04-20 11:24:43.650572+00:00
synth_user_001,machine_learning,1,0.614,2423,2026-04-21 02:09:03.124498+00:00
synth_user_001,machine_learning,5,0.66,6244,2026-04-21 17:59:48.954318+00:00
synth_user_001,machine_learning,1,1.45,13358,2026-04-23 04:47:39.884366+00:00
synth_user_001,machine_learning,2,0.473,5105,2026-04-23 16:08:17.070144+00:00
synth_user_001,machine_learning,5,1.19,9883,2026-04-24 20:42:28.463072+00:00
synth_user_001,machine_learning,1,1.656,2060,2026-04-26 12:27:26.180397+00:00
synth_user_001,machine_learning,1,0.785,5043,2026-04-27 07:18:02.442798+00:00
synth_user_001,machine_learning,5,0.697,12155,2026-04-28 00:01:27.607523+00:00
synth_user_001,machine_learning,5,0.838,2829,2026-04-28 20:07:54.663604+00:00
synth_user_001,machine_learning,4,1.924,10881,2026-04-30 18:18:23.936407+00:00
synth_user_001,machine_learning,1,1.555,7949,2026-04-25 21:16:03.633964+00:00
synth_user_001,machine_learning,0,1.278,12504,2026-04-27 03:56:35.674562+00:00
synth_user_001,machine_learning,1,0.387,14428,2026-04-27 13:14:14.650266+00:00
synth_user_001,machine_learning,0,0.375,3970,2026-04-27 22:14:43.358776+00:00
synth_user_001,machine_learning,3,0.548,2639,2026-04-28 11:23:40.707364+00:00
synth_user_001,machine_learning,0,2.153,14208,2026-04-10 15:57:21.611241+00:00
synth_user_001,machine_learning,5,0.853,511,2026-04-11 12:25:39.254592+00:00
synth_user_001,machine_learning,1,2.316,14953,2026-04-13 20:01:05.760933+00:00
synth_user_001,machine_learning,5,1.101,11224,2026-04-14 22:26:32.252385+00:00
synth_user_001,machine_learning,4,1.582,1348,2026-04-16 12:25:05.577876+00:00
synth_user_001,machine_learning,4,3.499,11239,2026-04-20 00:23:48.815437+00:00
synth_user_001,machine_learning,3,4.612,10226,2026-04-24 15:04:27.106662+00:00
synth_user_001,machine_learning,0,8.293,13887,2026-05-02 22:06:58.150975+00:00
synth_user_001,operating_systems,2,2.116,2190,2026-04-18 12:54:38.836576+00:00
synth_user_001,operating_systems,0,4.287,12839,2026-04-22 19:48:18.951076+00:00
synth_user_001,operating_systems,1,3.501,9728,2026-04-26 07:49:51.655491+00:00
synth_user_001,operating_systems,1,0.731,10790,2026-04-27 01:23:03.746895+00:00
synth_user_001,operating_systems,1,0.732,4059,2026-04-27 18:56:42.522901+00:00
synth_user_001,operating_systems,4,0.385,6791,2026-04-28 04:10:38.461338+00:00
synth_user_001,operating_systems,1,1.025,11061,2026-04-29 04:46:53.560027+00:00
synth_user_001,operating_systems,1,2.588,5442,2026-04-06 07:08:20.941248+00:00
synth_user_001,operating_systems,0,0.899,11086,2026-04-07 04:42:32.938738+00:00
synth_user_001,operating_systems,1,0.372,2347,2026-04-07 13:37:58.847906+00:00
synth_user_001,operating_systems,0,0.446,697,2026-04-08 00:20:50.633380+00:00
synth_user_001,operating_systems,0,0.745,9812,2026-04-08 18:13:17.293715+00:00
synth_user_001,operating_systems,0,0.518,13121,2026-04-09 06:39:42.337459+00:00
synth_user_001,operating_systems,0,0.379,1490,2026-04-09 15:45:44.935472+00:00
synth_user_001,operating_systems,0,0.729,13068,2026-04-10 09:16:11.316166+00:00
synth_user_001,operating_systems,0,0.516,10593,2026-04-10 21:39:28.645892+00:00
synth_user_001,operating_systems,2,0.411,13739,2026-04-11 07:31:25.282030+00:00
synth_user_001,operating_systems,4,0.998,11146,2026-04-12 07:28:14.013543+00:00
synth_user_001,operating_systems,4,3.41,14368,2026-04-15 17:19:04.894077+00:00
synth_user_001,operating_systems,4,1.46,10475,2026-04-10 06:05:51.557166+00:00
synth_user_001,operating_systems,1,2.842,707,2026-04-13 02:18:44.047423+00:00
synth_user_001,operating_systems,0,2.105,9068,2026-04-15 04:49:51.613915+00:00
synth_user_001,operating_systems,0,1.093,12784,2026-04-16 07:04:24.284095+00:00
synth_user_001,operating_systems,5,0.662,980,2026-04-16 22:58:19.928842+00:00
synth_user_001,operating_systems,1,1.099,9947,2026-04-18 01:21:26.557730+00:00
synth_user_001,operating_systems,1,0.618,14579,2026-04-18 16:11:09.438269+00:00
synth_user_001,operating_systems,0,0.577,9902,2026-04-19 06:01:41.022861+00:00
synth_user_001,operating_systems,4,0.62,14568,2026-04-19 20:53:58.624976+00:00
synth_user_001,operating_systems,4,1.045,2958,2026-04-20 21:58:07.109838+00:00
synth_user_001,operating_systems,1,2.234,5772,2026-04-26 06:47:00.564260+00:00
synth_user_001,operating_systems,0,0.85,9864,2026-04-27 03:11:30.923653+00:00
synth_user_001,operating_systems,1,0.534,13678,2026-04-27 16:00:20.573173+00:00
synth_user_001,operating_systems,4,0.556,14689,2026-04-28 05:21:25.727129+00:00
synth_user_001,operating_systems,0,2.579,6544,2026-04-06 06:56:05.291955+00:00
synth_user_001,operating_systems,0,0.827,8100,2026-04-07 02:46:49.706951+00:00
synth_user_001,operating_systems,1,0.501,12500,2026-04-07 14:48:44.575173+00:00
synth_user_001,operating_systems,0,0.71,7218,2026-04-08 07:51:23.895525+00:00
synth_user_001,operating_systems,1,0.36,657,2026-04-08 16:29:10.233972+00:00
synth_user_001,operating_systems,4,0.73,12414,2026-04-09 10:00:56.457432+00:00
synth_user_001,operating_systems,5,1.111,1481,2026-04-10 12:40:54.618507+00:00
synth_user_001,operating_systems,3,3.333,4292,2026-04-13 20:40:03.768090+00:00
synth_user_001,operating_systems,1,4.936,12753,2026-04-18 19:07:36.438415+00:00
synth_user_001,operating_systems,3,1.268,1726,2026-04-20 01:34:13.397365+00:00
synth_user_001,operating_systems,4,4.497,5278,2026-04-24 13:30:07.689617+00:00
synth_user_001,operating_systems,5,5.679,12548,2026-04-30 05:48:13.616039+00:00
synth_user_001,databases,4,3.064,2231,2026-04-23 14:13:16.668996+00:00
synth_user_001,databases,1,2.818,13121,2026-04-26 09:50:43.503124+00:00
synth_user_001,databases,3,1.489,3082,2026-04-27 21:34:15.283733+00:00
synth_user_001,databases,1,3.748,4022,2026-05-01 15:30:50.271524+00:00
synth_user_001,databases,0,1.984,6328,2026-05-03 15:07:55.830405+00:00
synth_user_001,databases,0,2.339,1009,2026-03-26 11:43:32.175616+00:00
synth_user_001,databases,1,1.841,2051,2026-03-28 07:55:02.630508+00:00
synth_user_001,databases,0,0.687,14104,2026-03-29 00:24:39.710037+00:00
synth_user_001,databases,3,0.662,11744,2026-03-29 16:18:29.687411+00:00
synth_user_001,databases,1,1.144,13816,2026-03-30 19:46:23.813176+00:00
synth_user_001,databases,0,0.38,13759,2026-03-31 04:53:35.370141+00:00
synth_user_001,databases,1,0.402,1199,2026-03-31 14:31:46.406074+00:00
synth_user_001,databases,5,0.727,12369,2026-04-01 07:58:31.625719+00:00
synth_user_001,databases,4,0.982,4017,2026-04-02 07:32:40.091264+00:00
synth_user_001,databases,4,2.307,10561,2026-04-04 14:54:22.271082+00:00
synth_user_001,databases,3,3.186,9522,2026-04-07 19:22:46.002565+00:00
synth_user_001,databases,3,5.521,11029,2026-04-13 07:52:53.147986+00:00
synth_user_001,databases,1,13.77,13522,2026-04-27 02:21:51.137092+00:00
synth_user_001,databases,4,3.923,13303,2026-05-01 00:31:07.268283+00:00
synth_user_001,databases,4,1.93,13782,2026-03-26 01:53:54.254498+00:00
synth_user_001,databases,5,4.261,13063,2026-03-30 08:09:15.672546+00:00
synth_user_001,databases,3,7.629,4451,2026-04-06 23:15:34.717316+00:00
synth_user_001,databases,1,10.433,4094,2026-04-17 09:39:48.569929+00:00
synth_user_001,databases,0,5.452,14348,2026-04-22 20:30:37.877711+00:00
synth_user_001,databases,3,2.314,6378,2026-04-25 04:02:19.334342+00:00
synth_user_001,databases,4,8.833,9734,2026-05-04 00:02:32.180562+00:00
synth_user_001,networks,2,2.282,10357,2026-03-20 09:24:25.954830+00:00
synth_user_001,networks,0,2.741,3800,2026-03-23 03:12:02.586330+00:00
synth_user_001,networks,0,2.459,14724,2026-03-25 14:13:26.806887+00:00
synth_user_001,networks,4,0.983,13187,2026-03-26 13:48:21.010526+00:00
synth_user_001,networks,0,1.954,12043,2026-03-28 12:41:38.771243+00:00
synth_user_001,networks,0,1.492,2735,2026-03-30 00:30:40.199076+00:00
synth_user_001,networks,1,0.74,8482,2026-03-30 18:16:45.943879+00:00
synth_user_001,networks,5,0.61,10555,2026-03-31 08:54:41.613860+00:00
synth_user_001,networks,4,1.458,5526,2026-04-01 19:54:36.293182+00:00
synth_user_001,networks,3,2.365,12001,2026-04-04 04:40:30.692031+00:00
synth_user_001,networks,1,4.026,1030,2026-04-08 05:18:02.093784+00:00
synth_user_001,networks,5,1.384,10979,2026-04-09 14:30:54.511416+00:00
synth_user_001,networks,0,3.982,4399,2026-04-13 14:05:01.280893+00:00
synth_user_001,networks,4,1.854,13962,2026-04-15 10:35:22.286397+00:00
synth_user_001,networks,1,5.921,4845,2026-04-21 08:42:13.422199+00:00
synth_user_001,networks,0,1.984,12303,2026-04-23 08:19:26.970176+00:00
synth_user_001,networks,4,0.893,14992,2026-04-24 05:46:04.965126+00:00
synth_user_001,networks,0,3.245,14079,2026-04-27 11:39:13.932931+00:00
synth_user_001,networks,5,1.671,5721,2026-04-09 17:13:50.740303+00:00
synth_user_001,networks,3,3.284,3136,2026-04-13 00:03:14.610748+00:00
synth_user_001,networks,1,11.093,10232,2026-04-24 02:17:11.707775+00:00
synth_user_001,networks,1,5.376,11209,2026-04-29 11:18:13.636278+00:00
synth_user_001,networks,0,1.461,3867,2026-04-30 22:22:37.070147+00:00
synth_user_001,networks,1,1.092,9349,2026-05-02 00:35:16.486799+00:00
synth_user_001,networks,3,0.456,9867,2026-05-02 11:32:04.037228+00:00
synth_user_001,networks,0,0.883,1935,2026-05-03 08:43:42.415731+00:00
synth_user_001,networks,1,0.468,921,2026-05-03 19:57:22.044687+00:00
synth_user_001,networks,0,2.983,8215,2026-04-05 19:05:13.735680+00:00
synth_user_001,networks,0,1.224,3529,2026-04-07 00:27:16.557601+00:00
synth_user_001,networks,0,0.569,7704,2026-04-07 14:06:14.545142+00:00
synth_user_001,networks,3,0.536,12824,2026-04-08 02:58:06.948107+00:00
synth_user_001,networks,4,0.982,7282,2026-04-09 02:31:39.638599+00:00
synth_user_001,networks,1,2.661,13908,2026-04-11 18:23:44.853666+00:00
synth_user_001,networks,1,1.145,9883,2026-04-12 21:52:22.048434+00:00
synth_user_001,networks,0,0.845,12203,2026-04-13 18:09:18.397214+00:00
